"purchase","nTab","moCbook","iRecMer1","propSpec","recW4","moShoe","nWoApp","nMen","llDol"
0,2,50,0.0291727363,0.68,50,38.534822602,1,0,-2.302585093
0,4,50,0.6698943662,0,50,40.407358739,4,0,-2.302585093
0,3,30.61760841,0.0329280429,1,35.052562418,13.830486202,24,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.6416526138,0,50,10.808147175,4,3,-2.302585093
0,6,33.902759527,0.0377930075,0.68,50,25.459921156,3,0,4.8126720413
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.3648130393,0,50,50,3,2,-2.302585093
0,4,50,0.0196078431,0.68,50,50,0,0,5.2987672653
0,1,50,0.0349708194,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.0196078431,0.5097036999,50,14.027595269,0,2,-2.302585093
0,6,50,0.210744946,0,8.3442838371,3.7450722733,3,0,5.0111684853
0,1,50,0.040135014,0,23.915900131,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,19.94086728,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.0634907392,0.68,50,14.750328515,2,0,-2.302585093
0,0,50,0.0873608082,0.68,50,50,1,0,-2.302585093
0,0,50,0.1059003618,0.68,50,8.4428383706,0,0,-2.302585093
0,4,10.282522996,0.1446493062,0,5.9132720105,5.9132720105,45,0,-2.302585093
0,2,50,0.2298399275,0,50,26.149802891,2,0,-2.302585093
0,3,50,0.813034188,0.0760553426,0.2299605782,50,1,2,-2.302585093
0,27,50,0.2756247736,0,2.6281208936,27.693823916,26,0,6.3421214187
0,2,50,0.2122141662,0,50,3.7122207622,0,0,-2.302585093
0,0,50,0.1581791727,0,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0621935273,0,50,15.078843627,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,13,9.0670170828,0.4798234552,0,1.0840998686,9.0670170828,38,0,2.4932054526
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.5591476855,0,50,12.286465177,5,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0823949762,0,50,50,11,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0363055198,0,50,33.377135348,2,0,-2.302585093
0,0,50,0.0196078431,0,50,6.3074901445,0,1,-2.302585093
0,0,50,0.0377930075,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,9.3626806833,0.0360902969,0,50,9.3626806833,2,1,2.9796028916
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0226920324,0.68,50,50,2,0,-2.302585093
0,6,50,0.0279409605,0.68,50,34.789750329,0,0,-2.302585093
0,0,50,0.1003163723,0.68,50,50,4,0,-2.302585093
0,1,50,0.4581577363,0.3957881139,50,50,9,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0713816715,0.68,50,13.009198423,0,0,-2.302585093
0,1,32.522996058,0.0308897548,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0411106909,0.68,50,30.387647832,3,0,-2.302585093
0,2,50,0.0325756603,0,29.697766097,3.8436268068,1,0,-2.302585093
0,8,50,0.2407465992,0,15.308804205,16.425755585,11,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,6,6.8331143233,0.4651589242,0,50,1.1498028909,9,0,-2.302585093
0,0,50,0.0252103624,0.68,50,50,3,0,-2.302585093
0,4,50,0.0551010064,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0717180285,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.4798234552,0,50,50,1,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.4798234552,0,50,50,13,0,-2.302585093
0,13,50,0.4798234552,0,50,25.85413929,68,0,4.2635245906
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,4,50,0.1481697819,0.3469869481,50,2.6938239159,1,0,4.2769438582
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,5,50,0.6416526138,0,50,12.187910644,24,0,-2.302585093
0,1,50,0.0214149032,0.68,50,45.696452037,0,0,-2.302585093
0,12,7.1287779238,0.123019722,0.1289920442,7.1287779238,9.691195795,32,2,5.0753612977
0,3,50,0.3604926575,0,50,29.894875164,15,0,4.5222232652
0,0,50,0.0842186808,0.68,50,43.363994744,6,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,4,50,0.076977544,0,50,11.990801577,1,0,-2.302585093
0,3,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,12,28.975032852,0.1151111783,0,11.596583443,11.498028909,21,2,4.1598201442
0,2,50,0.1009819533,0,50,25.229960578,5,0,-2.302585093
0,0,50,0.1573614557,0.3602558976,50,12.976346912,3,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0229659585,0.68,50,42.542706965,2,0,-2.302585093
0,4,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.1828887287,0,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,5.2679097041
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,3,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,18,50,0.4202098288,0,1.3797634691,25.459921156,55,1,5.3471551486
0,12,20.400788436,0.1775548297,0,6.011826544,16.327201051,5,6,5.3207635554
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,3,0,-2.302585093
0,4,50,0.035459671,0.68,50,27.201051248,10,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,21.714848883,0.2064568638,0.1649076517,50,21.714848883,1,0,3.7393348976
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0369220319,0.68,29.829172142,40.99868594,7,0,-2.302585093
0,6,50,0.0402411295,0,50,1.5111695138,13,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0250857068,0.68,50,38.863337714,0,0,-2.302585093
0,5,31.767411301,0.0473818567,0.68,50,31.767411301,15,0,3.5576311675
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,21.681997372,0.3930785124,0.3150927143,6.9973718791,4.2378449409,52,0,5.1705976249
0,0,50,0.0382200794,0.68,50,50,2,0,-2.302585093
0,0,50,0.0228796488,0.68,50,50,2,0,-2.302585093
0,1,50,0.2137040157,0,50,32.687253614,7,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,7,21.484888305,0.0703912682,0.68,17.70696452,38.961892247,12,0,4.8365993169
0,11,32.687253614,0.5393338058,0,22.864651774,10.972404731,28,1,3.0951250174
0,2,50,0.0669835402,0.68,50,50,2,0,-2.302585093
0,0,50,0.1735066119,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,2,50,0.033619014,0.68,50,50,4,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,5,50,0.0724003425,0,50,36.465177398,4,1,-2.302585093
0,0,50,0.0915653953,0,50,9.9211563732,0,1,-2.302585093
0,2,50,0.0659674064,0.68,50,50,12,0,-2.302585093
0,1,50,0.0227939855,0.68,50,50,1,0,-2.302585093
0,0,50,0.6554694229,0,0.5256241787,50,1,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.332895888,0,50,50,3,0,-2.302585093
0,0,50,0.1250410779,1,50,50,2,0,-2.302585093
0,3,50,0.1511119936,0.1698184426,23.915900131,50,13,1,2.4923786646
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0259851123,0.68,50,50,1,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,4.6826866284
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,8.1143232589,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0366994599,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0424286351,0.68,50,50,2,0,-2.302585093
0,0,50,0.2707221629,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,41.327201051,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.1623986342,0,50,0.6241787122,6,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.5917573872,0,25.229960578,25.229960578,25,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.6698943662,0,50,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0214753358,0.68,50,45.565045992,0,0,-2.302585093
1,4,50,0.0196078431,0.68,50,50,0,0,4.2638060033
0,0,50,0.1668493751,0,50,50,25,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0454708413,0.68,50,50,3,0,-2.302585093
0,12,8.6070959264,0.4447691409,0,1.2483574244,11.136662286,23,2,-2.302585093
0,10,10.052562418,0.0904767566,0,50,10.052562418,21,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0235341415,0.68,50,50,1,0,4.19056342
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,1,1,-2.302585093
0,1,50,0.0396643386,0.68,24.211563732,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.108543717,0.68,50,28.08804205,3,0,-2.302585093
0,8,50,0.1467412264,0.2286680097,6.2746386334,50,28,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0209578365,0,50,50,1,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,3.6911269267
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0949943827,0.68,50,50,5,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1164320685,0,50,50,3,0,-2.302585093
0,0,50,0.0214601957,0.68,50,50,1,0,-2.302585093
0,0,50,0.2231017297,0,3.482260184,50,1,1,-2.302585093
0,0,50,0.0311107477,0.68,50,50,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,3,50,0.0196078431,0,50,50,0,0,4.0087866739
0,0,50,0.2807082257,0,50,2.8580814717,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0725729544,0.68,50,11.662286465,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,4,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1220333547,0,50,50,1,0,-2.302585093
0,0,50,0.0935349066,0.68,50,50,1,0,-2.302585093
0,3,32.522996058,0.0196078431,0.68,50,41.392904074,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0390536796,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,45.23653088,0.2198786478,0,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,34.592641261,0,0,-2.302585093
0,6,20.79500657,0.2315885575,0,50,4.5335085414,8,0,5.8030243093
0,1,50,0.0965001268,1,50,9.3626806833,0,0,-2.302585093
0,0,50,0.210744946,0,50,50,1,0,-2.302585093
0,9,18.922470434,0.0949943827,0,50,50,19,1,6.0339731186
1,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0389537265,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,46.156373193,0.0691127055,0.68,50,38.896189225,8,0,-2.302585093
0,27,8.5413929041,0.9383477189,0,8.5413929041,15.275952694,105,0,5.3937184513
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.1399926416,1,50,50,1,0,-2.302585093
0,1,50,0.1623986342,0,50,50,6,0,4.8870353731
0,1,50,0.0741643115,0.9074065496,50,50,2,0,-2.302585093
0,0,50,0.0231757827,0.68,50,50,12,0,-2.302585093
0,1,50,0.0212652993,0.68,50,50,1,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,30.650459921,0.3223210504,1,26.314060447,50,16,0,-2.302585093
0,0,50,0.0819513246,0,50,50,6,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,2,0,4.0958434383
0,1,9.3626806833,0.1113224108,0.27170557,50,9.3626806833,7,0,-2.302585093
0,8,9.5269382392,0.0949943827,0.68,9.5269382392,9.5269382392,23,0,3.5854614949
0,11,43.5282523,0.23699782,0,50,21.714848883,23,0,4.2493520178
0,1,50,0.0804354719,0,13.173455979,13.173455979,4,0,-2.302585093
0,2,50,0.5696107784,0.0575624009,50,50,6,2,-2.302585093
0,5,50,0.3403398927,0,30.683311432,50,29,0,-2.302585093
0,8,50,0.0317268407,0,30.519053876,9.2312746386,9,2,-2.302585093
0,0,50,0.0519064184,0.68,50,50,3,0,-2.302585093
0,6,50,0.4383640553,0,50,37.417871222,7,1,4.1908661292
0,1,7.161629435,0.0634907392,0,50,7.161629435,1,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.039305821,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0525334806,0.68,50,25.229960578,3,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,3.6911269267
0,2,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0609482621,0,50,15.407358739,0,0,-2.302585093
0,9,42.641261498,0.5208761123,0,34.724047306,50,17,0,-2.302585093
0,5,19.612352168,0.3648130393,0,50,2.1681997372,8,1,4.5960285281
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0381243425,0,50,25.755584757,6,0,-2.302585093
0,5,50,0.4798234552,0,50,2.6938239159,17,3,5.0690299805
0,7,50,0.3930785124,0,50,50,11,2,-2.302585093
0,1,33.212877792,0.0292287602,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.3000788644,0,50,50,7,0,-2.302585093
0,1,50,0.4034994698,0.3742690058,50,50,6,0,-2.302585093
0,12,50,0.1921232012,0,50,26.609724047,7,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.3982208268,0,50,1.5111695138,0,0,-2.302585093
0,1,50,0.027992349,0.68,50,50,32,0,-2.302585093
0,8,50,0.129841324,0,6.7017082786,50,38,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,16,5.9132720105,0.0634907392,0,19.316688568,1.1826544021,12,0,5.0172798368
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0484374005,0,50,4.3035479632,0,4,3.0002221788
0,4,50,0.4798234552,0,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.022179476,0.68,50,50,6,0,-2.302585093
0,1,50,0.0196078431,0,50,50,2,2,-2.302585093
0,15,10.348226018,0.9681933842,0.394615798,14.257555848,0.6241787122,44,0,5.5491928096
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1650401214,0,50,50,8,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,36.662286465,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,28.350854139,0,0,-2.302585093
0,4,50,0.0391541469,0,50,1.9053876478,2,1,-2.302585093
0,0,50,0.0283574303,0.68,50,50,1,0,-2.302585093
0,1,21.419185283,0.0196078431,0.68,50,50,0,0,3.6908774568
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0237175092,0.68,50,50,1,0,-2.302585093
0,4,50,0.6156957929,1,50,50,5,0,-2.302585093
0,1,46.156373193,0.0314970407,0,50,46.156373193,2,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,10,44.480946124,0.048514599,0,50,6.4717477004,0,2,4.9770785106
0,1,50,0.1446493062,0,50,50,6,1,-2.302585093
0,0,50,0.1151111783,1,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.029455024,0.68,50,50,3,0,-2.302585093
0,2,50,0.2167473654,0,50,50,5,0,-2.302585093
0,2,50,0.6156957929,0.1785820585,0.6241787122,24.605781866,21,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.0912907869,0.68,13.830486202,9.9540078844,14,0,-2.302585093
0,3,50,0.2707221629,0,50,2.6938239159,1,0,3.4041928906
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,4,50,0.0196078431,0,50,41.557161629,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0645681317,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.3692382339,0,50,1.7082785808,2,0,-2.302585093
0,9,34.198423127,0.033805695,0.68,50,28.580814717,11,0,-2.302585093
0,0,50,0.0281216511,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,17,50,0.2707221629,0,50,2.6938239159,7,1,6.6278694037
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,17.608409987,0,0,-2.302585093
0,2,50,0.2570077676,0,50,2.8909329829,0,0,-2.302585093
0,1,50,0.2707221629,0,50,2.6938239159,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,3,0,-2.302585093
0,4,50,0.3481244282,0,50,1.8725361367,3,1,4.6160112092
0,2,50,0.0196078431,0.68,50,50,0,0,3.9138213874
0,0,50,0.1023399677,0.68,50,50,13,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.1155481324,0,50,41.984231275,13,1,-2.302585093
0,1,50,0.073626161,0.68,50,50,1,0,-2.302585093
0,4,50,0.0584889709,0,50,16.097240473,1,0,-2.302585093
0,0,50,0.0640249032,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0443447352,0,21.550591327,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,31.1760841,0.1623986342,0,6.9973718791,5.0591327201,22,1,3.4041928906
0,1,50,0.0340705587,0.68,50,50,1,0,-2.302585093
0,3,50,0.024188678,0,50,43.758212878,1,0,-2.302585093
0,3,12.779237845,0.0725729544,0.68,50,28.153745072,22,0,3.2991646561
0,1,18.955321945,0.0501119452,0.68,50,50,1,0,3.219675505
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,21,28.975032852,0.7718052738,0,47.306176084,0.2956636005,47,0,4.6057700061
0,3,50,0.073984056,1,50,12.6478318,3,1,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1338374956,0,50,50,4,0,-2.302585093
0,0,50,0.0462304842,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,28.580814717,0.033805695,1,50,50,8,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.032786179,0,29.50065703,50,3,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.1387167335,0,18.692509855,50,11,0,-2.302585093
0,7,50,0.0260295526,0,50,37.417871222,0,1,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.1097174164,0.68,50,50,2,0,3.2611687371
0,0,50,0.0819513246,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.1152959262,50,50,0,0,-2.302585093
0,13,20.335085414,0.5036399735,0.0533660864,50,50,25,1,4.6917147874
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,43.988173456,0.0320272716,0.68,50,30.223390276,14,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,43.495400788,0.0224908382,0,50,50,3,0,-2.302585093
0,1,50,0.0580428648,0,50,50,0,0,-2.302585093
0,12,50,0.0451337406,0.68,25.229960578,21.156373193,29,0,3.5576311675
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0273632735,0,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,12,5.7818659658,0.5121130552,0,50,14.848883049,15,2,-2.302585093
1,3,9.9868593955,0.0196078431,0,50,50,4,0,4.8679958824
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
